customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_totalcharges_ratio
2863-IMQDR,61,1,2,1,89.65,5308.7,0,0.011490572079793546
5686-CMAWK,17,1,1,1,86.75,1410.25,0,0.012054600248182947
5651-CRHKQ,41,1,1,3,86.2,3339.05,0,0.012278941615130051
6905-NIQIN,1,1,0,0,50.65,50.65,1,0.019743336623889437
8204-YJCLA,72,0,2,3,64.8,4732.35,0,0.01521442834955149
5167-ZFFMM,1,1,0,2,90.85,90.85,1,0.01100715465052284
6583-SZVGP,48,1,2,3,108.1,5067.45,0,0.009472219755498328
4895-TMWIR,11,1,0,0,19.95,214.75,1,0.051222351571594875
0533-BNWKF,55,1,0,1,85.45,4874.7,1,0.011282745604857735
1708-PBBOA,42,0,1,1,54.75,2348.45,0,0.017884136345248994
8782-LKFPK,44,1,0,0,90.4,4063.0,0,0.010829436377061285
5522-JBWMO,1,1,0,1,44.0,44.0,0,0.022727272727272728
3597-MVHJT,27,1,0,3,95.6,2595.25,0,0.010403622001733937
9774-NRNAU,27,1,0,3,84.8,2309.55,0,0.011690589075793985
0224-RLWWD,2,1,0,1,44.3,89.3,0,0.022396416573348264
9967-ATRFS,19,1,0,0,19.9,367.55,0,0.05169364712284043
3951-NJCVI,42,1,0,1,95.05,3944.5,0,0.01064773735581189
2977-CEBSX,66,1,2,2,90.05,5965.95,0,0.011062781283785484
0177-PXBAT,33,1,0,3,109.9,3694.7,0,0.008931712994289118
6599-CEBNN,34,1,0,2,73.95,2524.45,1,0.013468280219453743
2519-ERQOJ,33,0,0,1,54.6,1803.7,0,0.018295725453235018
5876-QMYLD,23,1,1,0,20.05,415.1,0,0.055408335340881715
2277-AXSDC,32,1,1,3,19.75,624.15,0,0.051269726828486746
9442-JTWDL,11,1,1,2,20.05,237.7,0,0.04627681952040387
0979-PHULV,69,1,0,2,99.45,7007.6,1,0.00984645242308351
3067-SVMTC,68,1,1,3,55.9,3848.8,0,0.0176678445229682
5495-GPSRW,20,1,2,0,19.7,419.4,0,0.047687172150691466
7606-BPHHN,72,1,2,2,19.8,1468.75,0,0.04902127659574468
4742-DRORA,60,1,1,3,95.4,5812.0,0,0.01032346868547832
0111-KLBQG,32,1,0,0,93.95,2861.45,0,0.011183141414317916
4800-VHZKI,1,1,0,0,19.9,19.9,1,0.05025125628140704
7989-CHGTL,1,1,0,0,19.6,19.6,1,0.0510204081632653
0334-GDDSO,3,1,0,1,81.35,233.7,1,0.012836970474967908
4163-NCJAK,46,1,1,3,24.45,1066.15,0,0.043145898794728695
5233-AOZUF,29,1,0,1,74.95,2149.05,0,0.013494334706032897
5973-EJGDP,51,1,0,1,87.35,4473.0,0,0.011401743796109993
1996-DBMUS,48,1,0,3,70.65,3545.05,0,0.013540006487919774
7916-VCCPB,16,1,0,3,73.25,1195.75,0,0.01338072339535856
4686-GEFRM,70,1,2,3,98.7,6858.9,0,0.010205718118065579
5249-QYHEX,40,1,2,0,24.8,1024.7,0,0.03903581536059334
0578-SKVMF,22,1,0,1,83.3,1845.9,1,0.011918305433663795
5564-NEMQO,1,1,0,3,75.3,75.3,1,0.013280212483399735
2233-FAGXV,5,1,0,0,24.3,132.25,0,0.03780718336483932
5605-IYGFG,7,1,0,3,69.85,515.45,0,0.013580366669900087
7663-ZTEGJ,29,1,1,2,100.55,2830.45,0,0.010245720645127101
3935-TBRZZ,44,1,1,0,25.7,1110.5,0,0.03962179198559208
8111-BKVDS,10,0,0,3,40.7,449.3,0,0.022256843979523704
2055-SIFSS,55,1,0,3,51.65,2838.55,0,0.019376089905057157
2806-MLNTI,52,1,1,3,105.1,5376.4,0,0.009671899412246113
8734-DKSTZ,10,1,0,1,85.95,858.6,0,0.011646866992778943
4360-PNRQB,18,1,0,3,75.6,1395.05,0,0.012902763341815705
6152-ONASV,68,1,1,3,58.25,3975.7,0,0.017103906230349374
9063-ZGTUY,61,1,0,0,19.4,1182.55,1,0.051583442560568266
7781-HVGMK,72,0,2,2,65.2,4784.45,0,0.015048751685146673
2181-UAESM,2,1,0,1,53.45,119.5,0,0.016736401673640166
2957-LOLHO,12,1,0,3,45.4,518.9,1,0.023125843129697437
6048-NJXHX,41,1,2,1,19.75,899.45,0,0.04558341208516315
2320-SLKMB,26,0,0,2,44.45,1183.8,0,0.021963169454299714
4980-URKXC,36,1,1,3,20.85,720.05,0,0.04999652801888758
4376-KFVRS,72,1,2,2,114.05,8468.2,0,0.00850239720365603
5886-VLQVU,35,1,0,3,89.85,3161.2,0,0.011071744906997343
3577-AMVUX,1,1,0,0,55.05,55.05,0,0.018165304268846504
0771-WLCLA,16,1,0,1,112.95,1882.55,0,0.008499110249395767
5628-RKIFK,49,1,0,2,101.55,5070.4,0,0.009663931839697066
0206-TBWLC,54,1,1,0,114.65,6049.5,0,0.008926357550210762
2937-FTHUR,18,1,0,1,64.8,1166.7,0,0.01542813062483929
1910-FMXJM,36,1,0,1,80.4,2937.65,0,0.012254693377359453
7752-XUSCI,60,1,0,1,105.9,6396.45,1,0.009380203081396712
4110-PFEUZ,1,1,0,0,69.55,69.55,1,0.014378145219266714
0732-OCQOC,52,1,2,3,25.05,1270.25,0,0.040936823459948826
5168-MSWXT,8,1,0,1,94.75,759.55,0,0.010532552169047462
1090-ESELR,72,1,2,3,105.5,7611.55,0,0.009459308550820791
8592-PLTMQ,64,1,1,0,24.7,1642.75,0,0.038959062547557446
5760-WRAHC,22,1,0,0,69.75,1545.4,0,0.014235796557525559
8847-GEOOQ,60,0,0,3,60.2,3582.4,0,0.016748548459133542
0256-LTHVJ,28,1,0,1,81.05,2227.1,1,0.01257240357415473
4785-FCIFB,61,1,2,0,24.4,1417.9,0,0.04302136963114465
8313-NDOIA,24,1,0,1,104.15,2494.65,0,0.009620588058445073
5149-CUZUJ,28,1,1,3,92.9,2768.35,0,0.010114328029331552
0942-KOWSM,30,1,2,3,80.8,2369.3,0,0.012661967669775882
4237-CLSMM,2,1,0,0,20.0,38.0,0,0.05263157894736842
1452-VOQCH,1,1,0,1,75.1,75.1,0,0.013315579227696406
4719-UMSIY,6,1,0,0,19.65,100.9,0,0.05946481665014866
6614-VBEGU,24,1,0,3,69.45,1614.05,0,0.01486942783680803
0880-TKATG,4,1,0,1,101.15,385.9,1,0.010365379632029024
3811-VBYBZ,7,1,0,1,99.8,673.25,1,0.0103973264017824
1480-BKXGA,72,1,2,3,116.05,8404.9,0,0.008566431486394842
2996-XAUVF,70,0,2,0,40.05,2799.75,0,0.025002232342173407
9076-AXYIK,64,1,2,1,102.1,6538.45,0,0.009788252567504532
5968-XQIVE,72,1,1,1,89.7,6588.95,0,0.01092738600232207
8896-RAZCR,44,1,2,0,19.9,868.1,0,0.05068540490726875
4640-UHDOS,13,1,0,1,55.95,734.35,1,0.017702730305712535
4933-IKULF,17,1,1,0,20.65,330.6,0,0.051421657592256496
3583-EKAPL,1,1,0,1,55.0,55.0,1,0.01818181818181818
1304-BCCFO,9,1,0,0,70.05,564.4,0,0.015946137491141037
4104-PVRPS,24,1,0,0,53.6,1315.35,0,0.018246094195461287
9399-APLBT,1,1,0,1,74.7,74.7,1,0.013386880856760375
2359-KMGLI,24,1,0,1,80.25,1861.5,1,0.0128928283642224
3780-DDGSE,35,1,0,1,76.05,2747.2,0,0.012740244612696565
4431-EDMIQ,7,1,0,1,75.7,554.05,0,0.012634238787113077
0306-JAELE,5,1,0,1,96.1,453.4,1,0.011027790030877813
6227-HWPWX,15,1,0,3,69.0,994.8,1,0.015078407720144753
0486-LGCCH,11,1,2,0,19.65,225.75,0,0.048726467331118496
0447-BEMNG,48,0,0,3,45.3,2145.0,1,0.022377622377622378
4612-SSVHJ,20,1,0,1,81.45,1671.6,0,0.011964584828906437
5168-MQQCA,72,1,1,3,108.5,8003.8,0,0.008995727029660911
5949-XIKAE,8,1,0,1,83.55,680.05,1,0.011763840894051908
7971-HLVXI,72,1,2,2,84.5,6130.85,0,0.01174388543187323
9094-AZPHK,15,1,0,1,100.15,1415.0,0,0.01060070671378092
3649-JPUGY,72,1,2,3,88.6,6201.95,0,0.011609251928828836
4472-LVYGI,0,0,2,3,52.55,2283.3004408418656,0,0.0
8372-JUXUI,1,1,0,1,74.35,74.35,1,0.013449899125756557
3552-CTCYF,63,1,2,3,104.8,6597.25,0,0.009549433476069574
6778-YSNIH,2,1,0,1,59.0,114.15,0,0.017520805957074025
0388-EOPEX,2,1,0,1,74.4,139.4,1,0.014347202295552367
5756-OZRIO,61,1,1,3,64.05,3902.6,0,0.015630605237533953
6579-JPICP,1,1,0,0,20.4,20.4,0,0.04901960784313726
8205-OTCHB,22,0,1,3,43.75,903.6,1,0.02434705621956618
4134-BSXLX,28,1,0,0,60.9,1785.65,0,0.01568056450032201
0505-SPOOW,70,1,2,3,19.8,1397.65,0,0.050084069688405536
6235-VDHOM,5,0,0,1,28.45,131.05,1,0.03815337657382678
7783-YKGDV,12,1,0,3,99.7,1238.45,1,0.009689531268924866
4374-YMUSQ,34,1,1,2,116.25,3899.05,0,0.008720072838255473
4513-CXYIX,71,1,2,2,80.7,5676.0,0,0.012508809020436927
3957-HHLMR,70,1,1,3,65.2,4543.15,0,0.015407811760562606
7803-XOCCZ,52,1,0,3,84.05,4326.8,0,0.01201811962651382
5736-YEJAX,69,1,2,2,79.45,5502.55,0,0.012539640712033511
5609-CEBID,20,1,0,1,94.1,1782.4,1,0.011220825852782765
8981-FJGLA,11,1,0,0,78.0,851.8,0,0.012913829537450107
7218-HKQFK,2,1,0,1,94.2,167.5,1,0.011940298507462687
4636-QRJKY,6,1,0,1,80.5,502.85,1,0.011931987670279406
1135-LMECX,1,1,0,0,19.85,19.85,0,0.05037783375314861
4332-MUOEZ,20,1,1,2,94.3,1818.3,0,0.01099928504647198
8535-SFUTN,61,1,0,1,106.45,6300.15,0,0.009682309151369412
5956-VKDTT,5,1,0,1,74.35,334.8,1,0.014934289127837515
8677-HDZEE,56,1,0,3,105.45,5916.95,0,0.009464335510693854
2475-MROZF,30,1,0,2,95.0,2852.4,0,0.01051745898190997
9412-GHEEC,40,1,0,3,104.8,4131.95,1,0.009680659252895123
3482-ABPKK,28,1,1,0,54.3,1546.3,0,0.01810774105930285
6705-LXORM,5,1,0,1,70.05,302.6,0,0.016523463317911432
0257-ZESQC,27,1,0,3,75.2,1929.35,1,0.013994350428900926
7531-GQHME,12,1,0,2,20.05,265.45,0,0.04520625353173856
5174-ITUMV,67,1,1,1,105.4,6989.45,0,0.009585875855754029
4109-CYRBD,29,1,0,1,51.6,1442.0,0,0.02011095700416089
0913-XWSCN,55,1,0,3,85.5,4713.4,0,0.011668858997751094
6825-UYPFK,23,1,0,3,75.6,1758.6,1,0.013078585238257705
8397-MVTAZ,34,1,0,1,100.05,3480.0,1,0.009770114942528735
0750-EBAIU,52,1,1,1,91.25,4738.3,0,0.010974400101302155
8606-CIQUL,72,1,2,2,115.75,8399.15,0,0.00857229600614348
3571-DPYUH,58,1,1,2,94.7,5430.35,0,0.01068071118804497
7601-GNDYK,35,1,2,0,19.6,686.95,0,0.05094985078972268
0356-OBMAC,56,1,2,3,99.9,5706.3,0,0.009813714666246079
8067-NIOYM,24,1,2,2,21.1,490.65,0,0.04891470498318557
1403-GYAFU,70,1,2,2,20.05,1360.25,0,0.05146112846903143
4234-XTNEA,2,1,0,1,79.95,174.45,0,0.011464603038119806
1297-VQDRP,68,1,1,2,107.15,7379.8,0,0.009214341852082713
9282-IZGQK,1,1,0,1,85.0,85.0,1,0.011764705882352941
5348-CAGXB,12,1,0,1,89.55,1021.75,0,0.011744555908979692
0621-HJWXJ,63,1,0,3,81.55,5029.05,0,0.012527216869985385
5844-QVTAT,33,1,1,0,58.45,1955.4,0,0.016876342436330162
8905-IAZPF,69,1,1,2,95.65,6744.2,0,0.010231013315144866
5394-MEITZ,60,1,2,3,80.6,4946.7,0,0.012129298320092184
6859-QNXIQ,72,1,2,3,113.1,8248.5,0,0.00872885979268958
2782-LFZVW,11,1,0,0,58.95,601.6,0,0.018284574468085107
2866-IKBTM,1,1,0,0,19.55,19.55,0,0.05115089514066496
1342-JPNKI,10,1,0,3,86.05,834.1,1,0.011988970147464332
2817-NTQDO,13,0,0,2,45.55,597.0,1,0.021775544388609715
7129-AZJDE,34,1,1,3,78.95,2647.2,0,0.01284375944394077
6986-IJDHX,39,1,0,0,86.3,3266.0,1,0.011941212492345376
2560-PPCHE,65,1,1,3,105.05,6744.25,0,0.009637839641175816
4676-MQUEA,50,1,1,3,101.9,5265.5,0,0.009495774380400722
8138-EALND,15,1,0,0,19.75,311.6,0,0.04813863928112965
3580-HYCSP,72,1,2,3,110.3,7966.9,0,0.009037392210269992
1352-HNSAW,72,1,2,3,115.6,8220.4,0,0.008758697873582794
2075-PUEPR,55,1,2,3,19.35,1153.25,0,0.04769130717537394
1982-FEBTD,23,1,2,2,25.6,514.75,0,0.044681884409907724
5301-GAUUY,32,1,0,3,80.35,2596.15,1,0.01232594418658398
5791-KAJFD,56,1,1,3,68.75,3808.0,0,0.014705882352941176
2654-VBVPB,1,1,0,3,19.9,19.9,0,0.05025125628140704
1154-HYWWO,38,1,1,0,70.6,2708.2,0,0.014031460010338972
2501-XWWTZ,11,1,0,1,70.2,760.05,0,0.014472732057101508
3716-UVSPD,1,1,0,1,49.3,49.3,0,0.02028397565922921
6815-ABQFQ,56,1,1,1,107.25,6033.3,0,0.009281819236570368
7343-EOBEU,3,1,0,0,23.6,89.05,0,0.03368893879842785
3701-SFMUH,7,1,0,2,69.7,516.15,0,0.013561949045820015
6103-LIANB,59,1,2,2,99.5,5861.75,0,0.01006525355056084
7319-VENRZ,7,1,0,3,64.3,445.95,0,0.015696826998542437
5846-NEQVZ,71,1,2,2,70.85,4973.4,0,0.01427594804359191
6967-QIQRV,15,1,1,1,101.9,1667.25,0,0.00899685110211426
5781-RFZRP,71,1,2,2,73.5,5357.75,0,0.013251831459101302
0939-YAPAF,35,1,0,1,100.25,3527.6,1,0.009921759836716181
0308-IVGOK,11,0,1,2,40.4,422.6,0,0.02602934216753431
7293-LSCDV,60,1,2,2,19.25,1103.25,0,0.054384772263766146
7025-WCBNE,47,1,2,3,59.6,2754.0,0,0.017066085693536674
5756-JYOJT,11,1,1,2,64.9,697.25,0,0.01577626389386877
4710-FDUIZ,56,1,1,2,100.3,5614.45,1,0.009974262839637009
6030-REHUX,28,1,0,1,110.85,3204.4,0,0.008737985270253401
9548-LIGTA,61,1,2,0,81.05,4747.65,0,0.012848461870609671
5150-LJNSR,31,1,1,3,98.05,3082.1,0,0.01005807728496804
8270-RKSAP,9,1,0,1,70.5,597.9,0,0.015052684395383844
6522-YRBXD,35,1,0,1,94.55,3365.4,0,0.010399952457360195
2640-LYMOV,2,1,0,0,19.65,38.8,0,0.051546391752577324
1218-VKFPE,12,1,0,0,19.0,233.55,1,0.05138086062941554
3627-FHKBK,1,1,0,0,75.3,75.3,1,0.013280212483399735
2865-TCHJW,4,1,0,1,89.2,346.2,1,0.011554015020219527
1423-BMPBQ,1,1,0,0,19.0,19.0,0,0.05263157894736842
2393-DIVAI,3,1,0,0,20.0,61.7,0,0.0486223662884927
5192-EBGOV,1,1,0,1,85.7,85.7,1,0.011668611435239206
4568-KNYWR,52,1,2,2,63.25,3342.45,0,0.015557450373229219
8752-IMQOS,5,1,1,0,20.1,85.1,0,0.058754406580493544
0742-LAFQK,72,1,2,1,99.15,7422.1,0,0.009700758545425148
0795-LAFGP,71,1,2,1,90.4,6668.05,0,0.010647790583453933
0619-OLYUR,72,1,2,2,111.9,8071.05,0,0.008920772390209452
5512-IDZEI,46,1,1,1,24.9,1174.8,0,0.03915560095335376
0459-SPZHJ,63,1,2,2,83.5,5435.0,0,0.011591536338546458
0215-BQKGS,30,1,0,2,84.3,2438.6,0,0.012302140572459609
9244-ZVAPM,1,1,0,0,45.6,45.6,0,0.021929824561403508
0719-SYFRB,12,1,0,0,61.65,713.75,1,0.01681260945709282
8208-EUMTE,16,0,2,0,54.85,916.15,0,0.017464389019265406
5172-MIGPM,4,1,0,0,65.55,237.2,0,0.016863406408094434
1710-RCXUS,51,1,1,2,90.35,4614.55,0,0.01105199856974136
0374-FIUCA,65,1,2,2,20.4,1414.45,0,0.045954257838735905
5839-SUYVZ,16,1,0,2,74.55,1170.5,0,0.013669372063220846
5173-ZXXXL,2,1,1,0,19.95,47.7,0,0.04192872117400419
1096-ADRUX,66,1,1,3,74.25,4859.25,0,0.013582342954159592
2001-MCUUW,46,1,2,1,108.65,4903.2,0,0.009381628324359603
2731-GJRDG,32,1,1,3,109.55,3608.0,0,0.008869179600886918
4723-BEGSG,72,1,2,2,86.65,6094.25,0,0.011814415227468516
6516-NKQBO,38,1,2,2,81.0,3084.9,0,0.012318065415410548
8672-OAUPW,51,1,1,2,47.85,2356.75,0,0.021639970298079982
8207-DMRVL,72,1,2,3,114.55,8306.05,0,0.008668380277026986
3419-SNJJD,65,1,0,3,105.25,6786.4,1,0.009577979488388542
6543-CPZMK,9,0,0,1,29.95,248.95,1,0.03615183771841735
4765-OXPPD,9,1,0,0,65.0,663.05,1,0.013573636980619863
2804-ETQDK,66,1,2,0,20.55,1357.1,0,0.048633114729938844
6689-VRRTK,44,1,1,2,109.8,4860.35,0,0.00905284598845762
7138-GIRSH,50,1,2,3,69.5,3418.2,0,0.014627581768182085
9396-ZSFLL,15,1,0,0,48.85,631.4,0,0.023756731073804247
6464-KEXXH,8,0,0,2,25.25,186.3,0,0.04294149221685453
7134-MJPDY,66,1,1,2,102.85,6976.75,0,0.009459992116673236
5240-CAOYT,57,1,0,3,87.55,4884.85,0,0.011668730871981739
4059-IIEBK,7,1,0,3,78.55,522.95,0,0.013385600917869776
4881-JVQOD,10,0,0,3,34.55,362.6,0,0.027578599007170433
0516-UXRMT,62,1,1,1,92.05,5755.8,0,0.010771743285034226
4851-BQDNX,40,1,1,1,85.05,3355.65,0,0.011920194299167077
5148-HKFIR,20,1,2,0,19.7,406.95,0,0.049146086742843105
1009-IRMNA,7,1,0,3,20.0,137.6,1,0.050872093023255814
3003-CMDUU,25,1,0,1,95.15,2395.7,0,0.010435363359352173
5016-IBERQ,23,1,0,1,84.25,1968.1,0,0.01168639804887963
6797-UCJHZ,66,1,1,2,104.6,6819.45,0,0.009678199854827003
2469-DTSGX,72,1,2,1,111.65,7943.45,0,0.00906407165652204
4554-YGZIH,49,1,0,2,90.05,4547.25,1,0.010775743581285392
5099-BAILX,43,1,0,3,110.75,4687.9,1,0.009172550609014698
9931-KGHOA,46,1,0,3,55.0,2473.95,0,0.018593746842094628
1775-KWJKQ,72,1,2,2,89.85,6562.9,0,0.010970759877493182
7665-VIGUD,10,1,1,0,20.35,176.3,0,0.05672149744753261
9411-TPQQV,40,0,1,3,54.55,2236.2,0,0.017887487702352205
7207-RMRDB,65,1,0,1,105.5,6985.65,1,0.009304789103376208
7954-MLBUN,31,1,2,3,99.45,3109.9,0,0.009968166178976817
2077-DDHJK,68,1,2,2,70.9,4911.35,0,0.013845480366905229
4913-EHYUI,56,1,1,3,104.55,5794.65,1,0.009664086700663543
0195-IESCP,10,1,0,1,85.25,855.3,1,0.0116918040453642
9574-BOSMD,68,1,2,3,25.4,1620.2,0,0.041970127144796934
4580-TMHJU,43,1,0,1,56.15,2499.3,1,0.01720481734885768
0970-ETWGE,1,1,0,1,89.55,89.55,1,0.011166945840312675
4908-XAXAY,49,1,1,3,89.85,4287.2,0,0.011429371151334205
8404-VLQFB,15,1,0,1,25.25,394.85,0,0.037989109788527285
1626-ERCMM,20,1,0,1,94.55,1899.65,1,0.010528255204906167
0887-HJGAR,1,1,0,0,45.7,45.7,1,0.02188183807439825
2391-IPLOP,50,1,1,1,69.65,3442.15,0,0.014525805092747266
5644-PDMZC,2,1,0,1,89.5,161.5,1,0.01238390092879257
3509-GWQGF,24,1,0,2,70.0,1732.6,0,0.013852014313748126
9576-ANLXO,3,1,0,3,69.55,222.3,1,0.013495276653171389
2024-BASKD,1,1,0,0,74.6,74.6,1,0.013404825737265416
5845-BZZIB,35,1,2,0,20.1,655.3,0,0.05341065160994964
1140-UKVZG,17,1,0,0,24.8,475.25,0,0.03577064702788006
4160-AMJTL,8,1,0,1,19.65,164.3,1,0.048691418137553254
5183-SNMJQ,10,1,0,2,95.1,865.1,0,0.011559357299734134
8100-PNJMH,68,1,2,2,88.85,6132.7,0,0.011088101488740686
7838-LAZFO,45,1,1,3,78.8,3597.5,0,0.01250868658790827
4464-JCOLN,2,1,1,0,19.85,35.9,1,0.05571030640668524
2085-JVGAD,37,1,0,3,20.35,697.65,0,0.05303518956496811
5650-VDUDS,4,0,0,0,24.25,96.05,1,0.041644976574700676
8095-WANWK,10,1,0,0,45.25,428.7,0,0.023326335432703522
3030-ZKIWL,1,1,0,0,20.05,20.05,0,0.04987531172069825
9565-FLVCG,65,1,2,0,69.55,4459.15,0,0.014576769115190116
8755-OGKNA,57,1,2,3,19.5,1167.6,0,0.048818088386433714
2800-VEQXM,3,1,0,0,74.75,238.1,0,0.0125997480050399
7538-GWHML,2,1,0,1,69.65,145.15,1,0.013778849466069583
5533-RJFTJ,49,0,0,3,30.2,1453.1,0,0.03372101025393986
3859-CVCET,4,1,0,0,45.65,191.05,1,0.02093692750588851
0214-JHPFW,70,0,2,3,57.8,4039.3,0,0.017329735350184436
5642-MHDQT,53,1,1,3,19.85,1039.45,0,0.050988503535523595
3088-FVYWK,53,1,2,2,25.55,1336.1,0,0.0396676895441958
3276-HDUEG,1,1,0,0,75.05,75.05,1,0.013324450366422385
9092-GDZKO,22,1,0,2,24.85,493.4,0,0.04458856911228213
0823-HSCDJ,52,0,0,1,49.15,2550.9,1,0.020384962170214432
3729-OWRVL,65,1,2,1,110.35,7246.15,0,0.008970280769788095
2324-AALNO,48,1,1,3,24.55,1203.95,0,0.03986876531417417
0822-GAVAP,2,0,0,1,34.7,62.25,1,0.0321285140562249
5760-IFJOZ,3,1,0,0,107.95,313.6,0,0.009566326530612243
2826-UWHIS,45,1,0,3,81.4,3775.85,0,0.011917846312750772
1448-PWKYE,1,1,0,1,80.0,80.0,1,0.0125
7501-IWUNG,61,1,2,3,73.8,4616.05,0,0.01321476153854486
4957-TREIR,3,1,0,2,64.4,195.65,0,0.015333503705596729
7251-LJBQN,40,1,1,2,103.75,4188.4,0,0.00955018622863146
8040-MNRTF,1,1,0,0,71.1,71.1,0,0.014064697609001408
1536-HBSWP,1,1,0,1,49.9,49.9,0,0.02004008016032064
5313-FPXWG,51,1,1,3,24.6,1266.4,0,0.04027163613392293
0067-DKWBL,2,1,0,1,49.25,91.1,1,0.021953896816684963
0946-FKYTX,52,0,1,0,30.1,1623.4,0,0.03203153874584206
5076-YVXCM,51,1,0,3,83.4,4149.45,0,0.012290785525792575
8262-COGGB,1,1,0,0,20.45,20.45,0,0.0488997555012225
6663-JOCQO,31,1,1,3,75.25,2344.5,0,0.013222435487310728
9620-QJREV,47,1,1,2,20.55,1013.05,0,0.046394551108040076
2276-YDAVZ,3,1,0,2,75.1,270.7,1,0.011082379017362394
2682-KEVRP,22,1,1,0,20.05,417.0,0,0.05275779376498801
2480-JZOSN,1,1,0,0,20.65,20.65,0,0.04842615012106538
0078-XZMHT,72,1,2,3,85.15,6316.2,0,0.01139925904816187
5896-NPFWW,3,1,0,1,50.15,168.15,1,0.01784121320249777
9978-HYCIN,47,1,1,3,84.95,4018.05,0,0.01169721631139483
8338-QIUNR,72,1,2,2,66.5,4811.6,0,0.014963837392966995
1525-LNLOJ,66,1,2,3,63.3,4189.7,0,0.01575291787001456
9450-TRJUU,35,1,0,1,83.15,2848.45,0,0.012287384366936405
1766-GKNMI,29,1,0,1,84.9,2516.2,0,0.011525315952626979
6942-LBFDP,2,1,0,0,20.55,33.6,0,0.05952380952380952
1456-TWCGB,4,1,0,0,49.25,208.45,0,0.01918925401775006
7133-VBDCG,25,1,0,3,79.85,2015.35,1,0.012404793212097155
7596-ZYWBB,65,1,2,0,59.6,3739.8,0,0.01738060858869458
8329-UTMVM,27,1,1,3,104.65,2964.0,0,0.009109311740890687
3014-WJKSM,29,1,0,2,75.3,2263.4,0,0.012812582839975257
3347-YJZZE,29,1,0,2,80.1,2211.8,0,0.013111492901709014
1029-QFBEN,1,1,0,0,19.55,19.55,1,0.05115089514066496
7929-DMBCV,20,1,0,0,81.0,1683.7,0,0.011878600700837441
9661-JALZV,58,1,2,2,24.7,1519.0,0,0.03818301514154049
5433-KYGHE,14,1,0,0,86.0,1164.05,0,0.01202697478630643
4312-KFRXN,72,1,2,0,25.4,1710.9,0,0.04208311415044713
5575-TPIZQ,46,1,0,2,89.15,4245.55,0,0.010834874162358234
0114-IGABW,71,0,2,3,58.25,4145.9,0,0.017125352758146604
9944-AEXBM,32,1,0,3,85.65,2664.3,0,0.01201065946027099
1853-ARAAQ,26,0,0,2,50.35,1277.5,0,0.020352250489236792
6952-OMNWB,68,1,0,2,80.35,5589.3,0,0.012166103089832358
4697-LUPSU,2,1,1,0,20.2,34.75,0,0.05755395683453238
8434-VGEQQ,61,1,2,2,20.55,1305.95,0,0.04670929208622076
4952-YSOGZ,4,1,0,1,85.95,381.3,1,0.01049042748492001
1589-AGTLK,3,1,0,1,45.35,141.5,1,0.02120141342756184
5244-IRFIH,33,1,0,1,94.5,3105.55,1,0.010626137077168295
6549-YMFAW,9,1,0,0,21.25,204.55,0,0.04399902224395013
4950-HKQTE,22,1,2,0,26.25,605.9,0,0.03630962204984321
6786-OBWQR,5,1,0,1,80.85,356.1,0,0.014040999719180004
2684-EIWEO,30,1,0,2,91.7,2758.15,1,0.010876855863531714
2753-JMMCV,65,1,2,2,74.2,4805.65,0,0.01352574573678899
6439-GTPCA,45,1,0,1,87.25,3941.7,1,0.011416393941700282
6621-YOBKI,5,1,0,0,20.35,92.75,0,0.05390835579514825
1216-JWVUX,25,1,0,1,75.5,1901.05,0,0.01315062728492149
7564-GHCVB,72,1,2,3,79.05,5730.7,0,0.012563910168042298
1173-NOEYG,27,1,0,3,90.15,2423.4,0,0.011141371626640258
7595-EHCDL,32,0,0,2,50.6,1653.45,0,0.01935347304121685
6647-ZEDXT,30,1,1,2,110.45,3327.05,0,0.009016997039419305
2521-NPUZR,70,1,2,2,101.0,7085.5,0,0.009879331028156094
1307-TVUFB,42,1,0,3,79.35,3344.1,0,0.012559433031308872
7503-MIOGA,72,1,2,3,89.85,6697.35,0,0.01075052072834778
4381-MHQDC,47,1,2,0,65.0,2879.9,0,0.016320011111496925
6923-JHPMP,2,1,0,1,80.45,137.1,0,0.014587892049598834
5138-WVKYJ,10,1,0,1,98.55,1008.55,1,0.009915224827722969
4018-PPNDW,61,1,2,0,24.1,1551.6,0,0.039314256251611245
1635-FJFCC,5,1,0,2,44.05,202.15,0,0.02473410833539451
2499-AJYUA,72,1,2,2,110.8,7882.25,0,0.009134447651368581
6919-ELBGL,72,1,2,3,114.95,8196.4,0,0.008784344346298375
3966-HRMZA,3,1,0,0,75.05,202.9,0,0.014785608674223755
6425-JWTDV,48,1,2,0,19.25,855.1,0,0.056133785522161146
8405-IGQFX,63,1,1,2,90.05,5817.0,0,0.010830324909747292
8224-IVVPA,27,1,0,0,56.7,1652.95,0,0.016334432378474848
9477-LGWQI,70,1,2,2,80.15,5600.15,0,0.012499665187539621
1410-RSCMR,7,1,0,2,71.35,515.75,0,0.013572467280659235
3115-CZMZD,0,1,2,0,20.25,2283.3004408418656,0,0.0
0139-IVFJG,2,1,0,1,90.35,190.5,0,0.010498687664041995
6683-VLCTZ,20,1,0,1,98.55,1842.8,1,0.010853049706967658
5730-DBDSI,66,1,2,3,19.7,1253.8,0,0.052639974477588135
0030-FNXPP,3,1,0,0,19.85,57.2,0,0.05244755244755245
